Price,Close_NASDAQ,EMA200_NASDAQ,Upper_Buffer_NASDAQ,Lower_Buffer_NASDAQ,SMA200_NASDAQ,SMA40_NASDAQ,Close_GOLD,EMA200_GOLD,Upper_Buffer_GOLD,Lower_Buffer_GOLD,SMA200_GOLD,SMA40_GOLD
Ticker,^IXIC_NASDAQ,_NASDAQ,_NASDAQ,_NASDAQ,_NASDAQ,_NASDAQ,GC=F_GOLD,_GOLD,_GOLD,_GOLD,_GOLD,_GOLD
Date,,,,,,,,,,,,
2023-06-29,13591.33,12166.49,12531.48,11801.49,11626.92,12962.05,1909.2,1892.89,1949.68,1836.11,1850.9,1967.78
2023-06-28,13591.75,12152.17,12516.73,11787.6,11620.29,12924.28,1912.3,1892.73,1949.51,1835.95,1850.0,1970.41
2023-06-27,13555.67,12137.7,12501.83,11773.57,11612.89,12889.8,1914.0,1892.53,1949.31,1835.76,1849.02,1972.19
2023-06-26,13335.78,12123.45,12487.15,11759.74,11604.43,12856.57,1923.7,1892.32,1949.09,1835.55,1847.99,1974.09
2023-06-23,13492.52,12111.26,12474.6,11747.92,11596.71,12826.73,1919.1,1892.0,1948.76,1835.24,1846.95,1975.74
2023-06-22,13630.61,12097.38,12460.3,11734.46,11586.97,12785.78,1912.7,1891.73,1948.48,1834.98,1845.85,1977.41
2023-06-21,13502.2,12081.97,12444.43,11719.51,11576.97,12739.99,1933.3,1891.52,1948.26,1834.77,1844.84,1979.44
2023-06-20,13667.29,12067.7,12429.73,11705.67,11568.38,12703.37,1935.5,1891.1,1947.83,1834.37,1843.65,1980.84
2023-06-16,13689.57,12051.62,12413.17,11690.07,11559.13,12663.5,1958.4,1890.65,1947.37,1833.93,1842.54,1981.94
2023-06-15,13782.82,12035.16,12396.21,11674.1,11550.1,12622.75,1957.8,1889.97,1946.67,1833.27,1841.36,1983.16
2023-06-14,13626.48,12017.59,12378.12,11657.07,11541.27,12582.11,1955.3,1889.29,1945.97,1832.61,1840.26,1984.1
2023-06-13,13573.32,12001.43,12361.47,11641.38,11533.85,12545.28,1944.6,1888.63,1945.29,1831.97,1839.16,1985.4
2023-06-12,13461.92,11985.63,12345.2,11626.06,11529.18,12509.89,1955.3,1888.06,1944.71,1831.42,1838.23,1986.64
2023-06-09,13259.14,11970.79,12329.91,11611.67,11524.03,12476.43,1962.2,1887.39,1944.01,1830.77,1837.19,1987.81
2023-06-08,13238.52,11957.84,12316.58,11599.11,11519.64,12449.11,1963.6,1886.64,1943.24,1830.04,1836.11,1989.79
2023-06-07,13104.9,11944.97,12303.32,11586.62,11515.35,12416.38,1942.7,1885.86,1942.44,1829.29,1834.97,1990.97
2023-06-06,13276.42,11933.31,12291.31,11575.31,11513.35,12389.55,1965.5,1885.29,1941.85,1828.73,1833.99,1992.53
2023-06-05,13229.43,11919.81,12277.41,11562.22,11511.8,12359.75,1958.0,1884.49,1941.02,1827.95,1832.94,1993.12
2023-06-02,13240.77,11906.65,12263.85,11549.45,11510.34,12331.22,1952.4,1883.75,1940.26,1827.23,1831.95,1994.46
2023-06-01,13100.98,11893.24,12250.04,11536.45,11509.65,12300.12,1978.0,1883.06,1939.55,1826.57,1831.05,1996.18
2023-05-31,12935.29,11881.11,12237.54,11524.67,11509.79,12275.75,1963.9,1882.1,1938.57,1825.64,1830.07,1997.28
2023-05-30,13017.43,11870.51,12226.63,11514.4,11510.34,12257.11,1958.0,1881.28,1937.72,1824.84,1829.24,1997.78
2023-05-26,12975.69,11858.98,12214.75,11503.22,11509.16,12237.22,1944.1,1880.51,1936.93,1824.09,1828.4,1998.06
2023-05-25,12698.09,11847.76,12203.19,11492.33,11508.55,12213.16,1943.1,1879.87,1936.27,1823.47,1827.66,1998.96
2023-05-24,12484.16,11839.22,12194.39,11484.04,11507.53,12193.87,1962.8,1879.24,1935.61,1822.86,1826.92,1999.54
2023-05-23,12560.25,11832.73,12187.72,11477.75,11508.33,12174.66,1972.4,1878.4,1934.75,1822.04,1826.04,1999.78
2023-05-22,12720.78,11825.42,12180.18,11470.66,11508.82,12154.88,1974.8,1877.45,1933.77,1821.13,1825.04,1999.28
2023-05-19,12657.9,11816.42,12170.92,11461.93,11508.82,12132.46,1978.7,1876.47,1932.77,1820.18,1824.11,1999.46
2023-05-18,12688.84,11807.97,12162.21,11453.73,11508.87,12110.7,1956.5,1875.45,1931.71,1819.18,1823.0,1999.84
2023-05-17,12500.57,11799.11,12153.09,11445.14,11507.17,12085.22,1980.7,1874.63,1930.87,1818.39,1822.08,1999.6
2023-05-16,12343.05,11792.06,12145.83,11438.3,11506.51,12069.21,1988.4,1873.56,1929.77,1817.36,1821.02,1998.53
2023-05-15,12365.21,11786.53,12140.12,11432.93,11506.75,12052.52,2018.0,1872.41,1928.58,1816.24,1819.89,1998.3
2023-05-12,12284.74,11780.71,12134.13,11427.29,11505.74,12034.16,2014.5,1870.95,1927.08,1814.82,1818.55,1997.09
2023-05-11,12328.51,11775.64,12128.91,11422.38,11504.48,12019.97,2014.7,1869.5,1925.59,1813.42,1817.07,1994.71
2023-05-10,12306.44,11770.09,12123.19,11416.99,11500.65,11997.61,2030.5,1868.05,1924.09,1812.0,1815.59,1992.5
2023-05-09,12179.55,11764.7,12117.64,11411.76,11498.03,11975.65,2036.2,1866.41,1922.4,1810.42,1814.03,1989.4
2023-05-08,12256.92,11760.53,12113.34,11407.71,11496.3,11950.88,2026.3,1864.71,1920.65,1808.76,1812.49,1986.28
2023-05-05,12235.41,11755.54,12108.21,11402.87,11495.31,11922.93,2017.4,1863.08,1918.97,1807.19,1810.92,1982.18
2023-05-04,11966.4,11750.72,12103.24,11398.2,11493.62,11900.51,2048.0,1861.53,1917.38,1805.69,1809.33,1977.47
2023-05-03,12025.33,11748.55,12101.01,11396.09,11492.36,11890.75,2028.6,1859.66,1915.45,1803.87,1807.64,1971.59
2023-05-02,12080.51,11745.77,12098.14,11393.39,11489.03,11878.37,2014.3,1857.96,1913.7,1802.22,1806.04,1966.22
2023-05-01,12212.6,11742.4,12094.67,11390.13,11485.89,11868.25,1983.4,1856.39,1912.08,1800.7,1804.48,1962.06
2023-04-28,12226.58,11737.68,12089.81,11385.55,11481.08,11855.16,1990.1,1855.11,1910.76,1799.46,1803.09,1958.67
2023-04-27,12142.24,11732.76,12084.75,11380.78,11476.19,11836.07,1989.9,1853.75,1909.37,1798.14,1801.81,1954.75
2023-04-26,11854.35,11728.65,12080.51,11376.79,11471.8,11817.0,1985.7,1852.39,1907.96,1796.81,1800.48,1950.95
2023-04-25,11799.16,11727.39,12079.21,11375.56,11469.39,11807.03,1994.0,1851.05,1906.58,1795.52,1799.2,1947.03
2023-04-24,12037.2,11726.66,12078.46,11374.86,11468.57,11798.73,1989.1,1849.61,1905.1,1794.12,1797.93,1942.6
2023-04-21,12072.46,11723.54,12075.25,11371.84,11466.49,11782.67,1979.5,1848.21,1903.65,1792.76,1796.67,1938.1
2023-04-20,12059.56,11720.04,12071.64,11368.43,11462.94,11770.62,2007.6,1846.89,1902.3,1791.48,1795.45,1934.06
2023-04-19,12157.23,11716.62,12068.12,11365.12,11459.25,11756.81,1995.2,1845.27,1900.63,1789.91,1794.22,1929.67
2023-04-18,12153.41,11712.2,12063.56,11360.83,11454.11,11740.19,2007.4,1843.77,1899.08,1788.45,1793.24,1925.62
2023-04-17,12157.72,11707.76,12058.99,11356.53,11448.48,11731.03,1994.2,1842.12,1897.39,1786.86,1792.22,1921.44
2023-04-14,12123.47,11703.24,12054.34,11352.14,11443.59,11723.48,2002.2,1840.59,1895.81,1785.38,1791.32,1917.64
2023-04-13,12166.27,11699.02,12049.99,11348.05,11438.88,11722.16,2041.3,1838.97,1894.14,1783.8,1790.4,1913.44
2023-04-12,11929.34,11694.32,12045.15,11343.49,11435.67,11717.01,2010.9,1836.94,1892.04,1781.83,1789.3,1908.75
2023-04-11,12031.88,11691.96,12042.72,11341.2,11434.06,11716.07,2004.8,1835.19,1890.24,1780.13,1788.37,1904.78
2023-04-10,12084.36,11688.54,12039.2,11337.88,11430.06,11708.23,1989.1,1833.48,1888.49,1778.48,1787.48,1901.23
2023-04-06,12087.96,11684.56,12035.1,11334.03,11424.9,11700.86,2011.9,1831.92,1886.88,1776.96,1786.7,1898.16
2023-04-05,11996.86,11680.51,12030.92,11330.09,11419.81,11696.42,2020.9,1830.11,1885.01,1775.21,1785.82,1894.79
2023-04-04,12126.33,11677.33,12027.65,11327.01,11413.82,11699.34,2022.2,1828.19,1883.04,1773.35,1784.89,1891.06
2023-04-03,12189.45,11672.82,12023.0,11322.63,11406.42,11693.37,1983.9,1826.24,1881.03,1771.46,1784.01,1887.16
2023-03-31,12221.91,11667.62,12017.65,11317.6,11400.97,11688.81,1969.0,1824.66,1879.4,1769.92,1783.17,1884.14
2023-03-30,12013.47,11662.05,12011.92,11312.19,11394.0,11688.28,1980.3,1823.21,1877.9,1768.51,1782.37,1882.82
2023-03-29,11926.24,11658.52,12008.28,11308.77,11387.98,11683.35,1966.1,1821.63,1876.28,1766.98,1781.61,1881.51
2023-03-28,11716.08,11655.83,12005.51,11306.16,11385.05,11674.81,1972.4,1820.18,1874.78,1765.57,1781.13,1880.59
2023-03-27,11768.84,11655.23,12004.88,11305.57,11385.24,11666.75,1952.4,1818.65,1873.21,1764.09,1780.52,1879.36
2023-03-24,11823.96,11654.08,12003.71,11304.46,11386.82,11663.08,1982.1,1817.3,1871.82,1762.78,1780.01,1878.76
2023-03-23,11787.4,11652.38,12001.95,11302.81,11388.58,11655.29,1993.8,1815.65,1870.12,1761.18,1779.34,1877.44
2023-03-22,11669.96,11651.02,12000.55,11301.49,11389.95,11643.44,1946.8,1813.86,1868.27,1759.44,1778.57,1876.12
2023-03-21,11860.11,11650.83,12000.35,11301.3,11391.66,11635.04,1938.0,1812.52,1866.9,1758.14,1778.06,1875.8
2023-03-20,11675.54,11648.73,11998.19,11299.26,11393.95,11622.65,1979.2,1811.26,1865.6,1756.92,1777.7,1875.52
2023-03-17,11630.51,11648.46,11997.91,11299.0,11395.54,11609.27,1969.8,1809.57,1863.86,1755.28,1777.02,1874.2
2023-03-16,11717.28,11648.64,11998.1,11299.18,11397.8,11589.82,1919.0,1807.96,1862.2,1753.72,1776.39,1873.01
2023-03-15,11434.05,11647.95,11997.39,11298.51,11399.87,11570.81,1926.6,1806.84,1861.05,1752.64,1776.05,1872.65
2023-03-14,11428.15,11650.1,11999.6,11300.59,11401.4,11562.34,1906.2,1805.64,1859.81,1751.47,1775.65,1872.16
2023-03-13,11188.84,11652.33,12001.9,11302.76,11401.43,11553.61,1911.7,1804.63,1858.77,1750.49,1775.35,1872.47
2023-03-10,11138.89,11656.99,12006.7,11307.28,11401.81,11548.92,1862.0,1803.55,1857.66,1749.45,1775.12,1872.06
2023-03-09,11338.35,11662.19,12012.06,11312.33,11403.79,11543.74,1829.3,1802.97,1857.06,1748.88,1775.05,1872.38
2023-03-08,11576.0,11665.45,12015.41,11315.48,11403.87,11528.85,1812.7,1802.7,1856.78,1748.62,1775.11,1873.43
2023-03-07,11530.33,11666.35,12016.34,11316.36,11402.93,11505.34,1813.9,1802.6,1856.68,1748.52,1775.25,1874.93
2023-03-06,11675.74,11667.71,12017.74,11317.68,11402.37,11481.31,1847.9,1802.49,1856.56,1748.41,1775.26,1876.19
2023-03-03,11689.01,11667.63,12017.66,11317.6,11403.92,11447.05,1847.7,1802.03,1856.09,1747.97,1775.12,1875.86
2023-03-02,11462.98,11667.42,12017.44,11317.4,11403.79,11416.29,1833.5,1801.57,1855.62,1747.53,1774.94,1875.99
2023-03-01,11379.48,11669.47,12019.56,11319.39,11405.5,11389.39,1837.7,1801.25,1855.29,1747.21,1774.81,1876.15
2023-02-28,11455.54,11672.39,12022.56,11322.22,11405.45,11366.57,1828.9,1800.89,1854.91,1746.86,1774.74,1875.7
2023-02-27,11466.98,11674.57,12024.8,11324.33,11405.0,11342.13,1817.0,1800.6,1854.62,1746.59,1774.86,1875.46
2023-02-24,11394.94,11676.65,12026.95,11326.35,11406.35,11310.79,1808.8,1800.44,1854.45,1746.43,1774.98,1875.23
2023-02-23,11590.4,11679.48,12029.87,11329.1,11407.49,11284.75,1818.0,1800.35,1854.37,1746.34,1775.22,1875.38
2023-02-22,11507.07,11680.38,12030.79,11329.97,11410.26,11257.43,1832.0,1800.18,1854.18,1746.17,1775.54,1874.83
2023-02-21,11492.3,11682.12,12032.58,11331.66,11414.32,11231.66,1833.0,1799.86,1853.85,1745.86,1775.75,1873.71
2023-02-17,11787.27,11684.03,12034.55,11333.51,11421.68,11212.09,1840.4,1799.52,1853.51,1745.54,1775.92,1873.28
2023-02-16,11855.83,11682.99,12033.48,11332.5,11425.56,11181.08,1842.0,1799.11,1853.09,1745.14,1776.06,1872.67
2023-02-15,12070.59,11681.25,12031.69,11330.82,11428.96,11148.34,1834.2,1798.68,1852.64,1744.72,1776.16,1871.31
2023-02-14,11960.15,11677.34,12027.66,11327.02,11430.28,11114.21,1854.0,1798.33,1852.28,1744.38,1776.53,1870.2
2023-02-13,11891.79,11674.5,12024.73,11324.26,11434.84,11085.47,1851.9,1797.77,1851.7,1743.83,1776.71,1868.28
2023-02-10,11718.12,11672.31,12022.48,11322.15,11437.83,11067.44,1862.8,1797.22,1851.14,1743.31,1776.88,1867.17
2023-02-09,11789.58,11671.85,12022.01,11321.7,11441.69,11055.91,1866.2,1796.56,1850.46,1742.67,1777.07,1865.95
2023-02-08,11910.52,11670.67,12020.79,11320.55,11447.77,11039.77,1877.4,1795.86,1849.74,1741.99,1777.2,1863.81
2023-02-07,12113.79,11668.26,12018.31,11318.21,11452.41,11017.12,1871.7,1795.04,1848.9,1741.19,1777.47,1861.83
2023-02-06,11887.45,11663.78,12013.7,11313.87,11457.71,10991.32,1866.2,1794.27,1848.1,1740.45,1777.84,1859.75
2023-02-03,12006.95,11661.54,12011.38,11311.69,11465.54,10968.1,1862.9,1793.55,1847.36,1739.74,1778.27,1857.73
2023-02-02,12200.82,11658.06,12007.81,11308.32,11473.61,10943.3,1916.3,1792.85,1846.64,1739.07,1778.73,1855.39
2023-02-01,11816.32,11652.61,12002.19,11303.03,11479.26,10919.28,1927.8,1791.61,1845.36,1737.86,1779.06,1851.67
2023-01-31,11584.55,11650.96,12000.49,11301.43,11486.94,10910.41,1929.5,1790.24,1843.95,1736.54,1779.28,1848.37
2023-01-30,11393.81,11651.63,12001.18,11302.08,11497.23,10907.85,1922.9,1788.84,1842.51,1735.18,1779.54,1845.16
2023-01-27,11621.71,11654.22,12003.85,11304.6,11507.12,10909.71,1928.6,1787.5,1841.12,1733.87,1779.78,1840.74
2023-01-26,11512.41,11654.55,12004.19,11304.91,11516.07,10893.76,1929.1,1786.08,1839.66,1732.5,1779.86,1836.24
2023-01-25,11313.36,11655.98,12005.66,11306.3,11527.07,10882.19,1941.2,1784.64,1838.18,1731.1,1779.92,1831.51
2023-01-24,11334.27,11659.42,12009.2,11309.64,11539.98,10880.01,1933.9,1783.07,1836.56,1729.58,1779.89,1826.81
2023-01-23,11364.41,11662.69,12012.57,11312.81,11552.76,10878.79,1927.1,1781.55,1835.0,1728.11,1779.81,1822.09
2023-01-20,11140.43,11665.69,12015.66,11315.72,11566.96,10874.04,1926.4,1780.09,1833.49,1726.69,1779.79,1817.37
2023-01-19,10852.27,11670.97,12021.09,11320.84,11583.92,10871.14,1922.1,1778.62,1831.98,1725.26,1779.8,1812.65
2023-01-18,10957.01,11679.19,12029.57,11328.82,11600.96,10878.49,1904.4,1777.18,1830.49,1723.86,1779.79,1808.39
2023-01-17,11095.11,11686.45,12037.05,11335.86,11617.28,10883.19,1907.2,1775.9,1829.18,1722.62,1780.01,1804.8
2023-01-13,11079.16,11692.39,12043.17,11341.62,11634.02,10885.4,1918.4,1774.58,1827.82,1721.34,1780.14,1801.45
2023-01-12,11001.1,11698.56,12049.51,11347.6,11651.72,10892.38,1895.5,1773.13,1826.33,1719.94,1780.11,1797.83
2023-01-11,10931.67,11705.57,12056.73,11354.4,11668.49,10897.26,1874.6,1771.9,1825.06,1718.75,1780.33,1794.78
2023-01-10,10742.63,11713.35,12064.75,11361.95,11684.68,10907.05,1871.6,1770.87,1824.0,1717.75,1780.73,1792.07
2023-01-09,10635.65,11723.1,12074.79,11371.41,11701.92,10916.34,1872.7,1769.86,1822.96,1716.76,1781.18,1789.04
2023-01-06,10569.29,11734.03,12086.05,11382.01,11718.36,10909.28,1864.2,1768.83,1821.89,1715.76,1781.5,1784.97
2023-01-05,10305.24,11745.74,12098.11,11393.36,11736.05,10910.45,1834.8,1767.87,1820.9,1714.83,1781.78,1781.17
2023-01-04,10458.76,11760.21,12113.02,11407.41,11753.72,10916.93,1852.8,1767.19,1820.21,1714.18,1782.25,1777.21
2023-01-03,10386.98,11773.29,12126.49,11420.1,11770.9,10917.34,1839.7,1766.33,1819.32,1713.34,1782.63,1772.7
2022-12-30,10466.48,11787.23,12140.84,11433.61,11787.04,10916.24,1819.7,1765.6,1818.56,1712.63,1783.14,1767.39
2022-12-29,10478.09,11800.5,12154.52,11446.49,11801.89,10917.7,1819.5,1765.05,1818.0,1712.1,1783.58,1763.04
2022-12-28,10213.29,11813.79,12168.2,11459.38,11814.24,10928.02,1807.9,1764.51,1817.44,1711.57,1784.12,1758.68
2022-12-27,10353.23,11829.88,12184.77,11474.98,11826.08,10947.39,1814.8,1764.07,1816.99,1711.15,1784.88,1754.38
2022-12-23,10497.86,11844.72,12200.06,11489.38,11838.53,10966.12,1795.9,1763.56,1816.47,1710.65,1785.72,1750.0
2022-12-22,10476.12,11858.25,12214.0,11502.51,11851.69,10973.49,1787.0,1763.23,1816.13,1710.34,1786.73,1746.62
2022-12-21,10709.37,11872.14,12228.31,11515.98,11865.59,10985.86,1815.9,1763.0,1815.89,1710.11,1787.73,1743.55
2022-12-20,10547.11,11883.83,12240.35,11527.32,11876.02,10998.11,1815.9,1762.46,1815.34,1709.59,1788.85,1739.47
2022-12-19,10546.03,11897.26,12254.18,11540.35,11887.44,11008.24,1787.7,1761.93,1814.79,1709.07,1789.74,1735.29
2022-12-16,10705.41,11910.84,12268.17,11553.52,11901.28,11016.09,1790.0,1761.67,1814.52,1708.82,1790.63,1731.87
2022-12-15,10810.53,11922.96,12280.65,11565.27,11915.44,11013.82,1777.2,1761.38,1814.22,1708.54,1791.35,1727.89
2022-12-14,11170.89,11934.14,12292.16,11576.12,11930.15,11010.57,1807.5,1761.22,1814.06,1708.39,1792.07,1724.15
2022-12-13,11256.81,11941.81,12300.07,11583.56,11941.95,11000.61,1813.9,1760.76,1813.58,1707.94,1792.74,1720.19
2022-12-12,11143.74,11948.7,12307.16,11590.23,11954.43,10986.08,1780.5,1760.23,1813.03,1707.42,1793.17,1716.26
2022-12-09,11004.62,11956.79,12315.49,11598.08,11967.18,10965.53,1798.1,1760.02,1812.82,1707.22,1793.7,1712.79
2022-12-08,11082.0,11966.35,12325.35,11607.36,11979.53,10956.64,1788.7,1759.64,1812.43,1706.85,1794.33,1709.59
2022-12-07,10958.55,11975.24,12334.5,11615.99,11989.3,10940.02,1785.5,1759.35,1812.13,1706.57,1794.94,1706.63
2022-12-06,11014.89,11985.46,12345.02,11625.9,12001.42,10926.71,1769.3,1759.08,1811.86,1706.31,1795.54,1703.96
2022-12-05,11239.94,11995.22,12355.07,11635.36,12014.08,10914.89,1767.4,1758.98,1811.75,1706.21,1796.19,1701.41
2022-12-02,11461.5,12002.81,12362.89,11642.72,12026.47,10900.2,1795.9,1758.9,1811.66,1706.13,1796.85,1699.74
2022-12-01,11482.45,12008.25,12368.49,11648.0,12039.78,10890.49,1801.1,1758.52,1811.28,1705.77,1797.22,1697.63
2022-11-30,11468.0,12013.53,12373.94,11653.12,12053.07,10882.15,1746.0,1758.1,1810.84,1705.35,1797.49,1695.39
2022-11-29,10983.78,12019.01,12379.58,11658.44,12064.68,10874.86,1748.4,1758.22,1810.97,1705.47,1798.1,1694.77
2022-11-28,11049.5,12029.42,12390.3,11668.54,12078.72,10870.65,1740.1,1758.32,1811.07,1705.57,1798.56,1693.38
2022-11-25,11226.36,12039.27,12400.44,11678.09,12094.4,10858.8,1753.3,1758.5,1811.26,1705.75,1799.04,1691.44
2022-11-23,11285.32,12047.44,12408.86,11686.01,12110.72,10846.58,1744.9,1758.55,1811.31,1705.8,1799.45,1689.07
2022-11-22,11174.41,12055.1,12416.75,11693.44,12125.27,10840.74,1738.3,1758.69,1811.45,1705.93,1799.86,1686.96
2022-11-21,11024.51,12063.95,12425.87,11702.03,12139.47,10832.12,1737.4,1758.89,1811.66,1706.13,1800.27,1684.17
2022-11-18,11146.06,12074.39,12436.63,11712.16,12154.84,10826.58,1751.9,1759.11,1811.88,1706.34,1800.62,1681.31
2022-11-17,11144.96,12083.72,12446.23,11721.21,12168.5,10819.62,1760.8,1759.18,1811.96,1706.41,1800.88,1678.65
2022-11-16,11183.66,12093.16,12455.95,11730.36,12184.87,10817.67,1773.0,1759.17,1811.94,1706.39,1801.12,1676.4
2022-11-15,11358.41,12102.3,12465.37,11739.23,12200.68,10818.58,1773.8,1759.03,1811.8,1706.26,1801.25,1673.69
2022-11-14,11196.22,12109.78,12473.07,11746.48,12215.08,10820.25,1773.6,1758.88,1811.65,1706.11,1801.36,1670.84
2022-11-11,11323.33,12118.96,12482.53,11755.39,12227.96,10828.72,1766.0,1758.73,1811.49,1705.97,1801.42,1668.15
2022-11-10,11114.15,12126.95,12490.76,11763.14,12238.1,10831.85,1750.3,1758.66,1811.42,1705.9,1801.55,1665.79
2022-11-09,10353.17,12137.13,12501.25,11773.02,12250.24,10842.8,1710.1,1758.74,1811.5,1705.98,1801.95,1663.67
2022-11-08,10616.2,12155.06,12519.71,11790.41,12266.17,10876.96,1712.1,1759.23,1812.01,1706.45,1802.66,1663.33
2022-11-07,10564.52,12170.53,12535.64,11805.41,12282.37,10902.4,1676.5,1759.7,1812.5,1706.91,1803.31,1663.15
2022-11-04,10475.25,12186.67,12552.27,11821.07,12298.39,10944.95,1672.5,1760.54,1813.36,1707.72,1804.09,1664.44
2022-11-03,10342.94,12203.87,12569.98,11837.75,12316.78,10985.87,1627.3,1761.43,1814.27,1708.58,1804.94,1665.53
2022-11-02,10524.8,12222.57,12589.25,11855.89,12336.77,11023.85,1645.7,1762.77,1815.66,1709.89,1806.02,1667.55
2022-11-01,10890.85,12239.63,12606.82,11872.44,12356.68,11055.53,1645.0,1763.95,1816.87,1711.03,1806.85,1669.29
2022-10-31,10988.15,12253.19,12620.78,11885.59,12376.7,11071.88,1635.9,1765.15,1818.1,1712.19,1807.71,1670.68
2022-10-28,11102.45,12265.9,12633.88,11897.93,12395.79,11087.95,1639.6,1766.45,1819.44,1713.45,1808.63,1672.52
2022-10-27,10792.67,12277.6,12645.92,11909.27,12416.22,11105.02,1660.7,1767.72,1820.75,1714.69,1809.57,1673.95
2022-10-26,10970.99,12292.52,12661.3,11923.74,12438.02,11130.6,1664.0,1768.8,1821.86,1715.73,1810.36,1675.25
2022-10-25,11199.12,12305.8,12674.98,11936.63,12457.88,11153.41,1652.8,1769.85,1822.94,1716.75,1811.03,1676.73
2022-10-24,10952.61,12316.92,12686.43,11947.42,12476.57,11173.87,1648.7,1771.03,1824.16,1717.89,1811.75,1678.83
2022-10-21,10859.72,12330.64,12700.55,11960.72,12497.21,11203.6,1651.0,1772.25,1825.42,1719.09,1812.45,1681.01
2022-10-20,10614.84,12345.42,12715.78,11975.06,12518.41,11248.09,1630.8,1773.47,1826.68,1720.27,1813.32,1683.68
2022-10-19,10680.51,12362.81,12733.7,11991.93,12543.45,11293.5,1627.5,1774.91,1828.15,1721.66,1814.24,1686.6
2022-10-18,10772.4,12379.72,12751.11,12008.33,12569.21,11336.02,1649.0,1776.39,1829.68,1723.1,1815.1,1689.59
2022-10-17,10675.8,12395.87,12767.75,12024.0,12593.57,11376.25,1657.0,1777.67,1831.0,1724.34,1815.99,1691.71
2022-10-14,10321.39,12413.16,12785.56,12040.77,12618.9,11426.99,1641.7,1778.88,1832.25,1725.52,1816.77,1693.98
2022-10-13,10649.15,12434.18,12807.21,12061.16,12646.13,11493.09,1670.0,1780.26,1833.67,1726.85,1817.59,1696.82
2022-10-12,10417.1,12452.12,12825.69,12078.56,12671.79,11550.31,1670.3,1781.37,1834.81,1727.93,1818.29,1699.08
2022-10-11,10426.19,12472.58,12846.75,12098.4,12699.06,11617.45,1678.7,1782.48,1835.96,1729.01,1818.98,1701.65
2022-10-10,10542.1,12493.14,12867.94,12118.35,12725.2,11685.0,1667.3,1783.53,1837.03,1730.02,1819.64,1704.22
2022-10-07,10652.4,12512.75,12888.13,12137.37,12750.09,11747.62,1700.5,1784.7,1838.24,1731.15,1820.31,1707.5
2022-10-06,11073.31,12531.45,12907.39,12155.5,12773.54,11800.81,1711.7,1785.54,1839.11,1731.98,1820.75,1709.73
2022-10-05,11148.64,12546.1,12922.49,12169.72,12793.08,11845.35,1711.4,1786.28,1839.87,1732.7,1821.16,1711.82
2022-10-04,11176.41,12560.15,12936.95,12183.34,12813.18,11878.98,1721.1,1787.04,1840.65,1733.43,1821.62,1713.89
2022-10-03,10815.43,12574.05,12951.28,12196.83,12833.2,11915.68,1692.9,1787.7,1841.33,1734.07,1822.0,1715.53
2022-09-30,10575.62,12591.73,12969.48,12213.98,12856.95,11961.73,1662.4,1788.65,1842.31,1734.99,1822.35,1717.53
2022-09-29,10737.51,12611.99,12990.35,12233.63,12880.26,12015.36,1658.5,1789.92,1843.62,1736.22,1822.89,1720.69
2022-09-28,11051.64,12630.83,13009.76,12251.91,12903.64,12063.62,1660.4,1791.24,1844.98,1737.5,1823.52,1723.17
2022-09-27,10829.5,12646.7,13026.1,12267.3,12926.54,12096.05,1626.7,1792.56,1846.33,1738.78,1824.14,1725.94
2022-09-26,10802.92,12664.96,13044.91,12285.02,12949.98,12134.54,1623.3,1794.22,1848.05,1740.4,1824.88,1729.5
2022-09-23,10867.93,12683.68,13064.19,12303.17,12974.9,12174.23,1645.3,1795.94,1849.82,1742.06,1825.68,1732.99
2022-09-22,11066.81,12701.93,13082.99,12320.87,12998.99,12206.6,1670.8,1797.46,1851.38,1743.53,1826.36,1735.61
2022-09-21,11220.19,12718.36,13099.91,12336.81,13019.78,12230.74,1664.6,1798.73,1852.69,1744.77,1826.9,1736.82
2022-09-20,11425.05,12733.42,13115.42,12351.42,13039.11,12239.3,1659.7,1800.08,1854.08,1746.07,1827.48,1738.15
2022-09-19,11535.02,12746.57,13128.96,12364.17,13058.89,12248.24,1666.2,1801.49,1855.53,1747.44,1827.99,1739.63
2022-09-16,11448.4,12758.74,13141.51,12375.98,13077.49,12255.72,1671.7,1802.85,1856.93,1748.76,1828.57,1741.15
2022-09-15,11552.36,12771.91,13155.07,12388.76,13097.93,12271.0,1665.4,1804.17,1858.29,1750.04,1829.08,1742.18
2022-09-14,11719.68,12784.17,13167.7,12400.64,13119.08,12279.63,1696.5,1805.56,1859.73,1751.39,1829.66,1743.03
2022-09-13,11633.57,12794.87,13178.71,12411.02,13137.94,12279.47,1705.0,1806.66,1860.86,1752.46,1830.1,1743.37
2022-09-12,12266.41,12806.54,13190.74,12422.34,13159.0,12272.63,1728.1,1807.68,1861.91,1753.45,1830.5,1743.47
2022-09-09,12112.31,12811.97,13196.33,12427.61,13176.55,12252.28,1716.2,1808.48,1862.73,1754.22,1830.78,1742.83
2022-09-08,11862.13,12819.0,13203.57,12434.43,13195.26,12230.75,1708.0,1809.4,1863.69,1755.12,1831.23,1742.54
2022-09-07,11791.9,12828.62,13213.48,12443.76,13216.23,12215.39,1715.3,1810.42,1864.74,1756.11,1831.94,1743.19
2022-09-06,11544.91,12839.04,13224.21,12453.86,13237.24,12202.21,1700.4,1811.38,1865.72,1757.04,1832.67,1743.39
